OrderID,OrderDate,OrderTime,City,CustomerSegment,CuisineType,RestaurantID,RestaurantRating,OrderValue,DeliveryFee,DeliveryTime,DeliveryDistance,CustomerRating,DeliveryPartnerRating,CashPayment,CardPayment,WalletPayment,UPIPayment,DiscountAmount,PromoDiscount,TipAmount,TimePeriod,WeatherCondition,DayOfWeek
5608,2024-09-30,13:29,East Zone,VIP Customer,Fast Food,145,3.9,42.75,6.18,26,4.75,4.2,4.2,0,0,0,42.75,1.55,0,2.74,Afternoon,Rainy,Monday
5609,2024-09-26,18:55,South Zone,New Customer,American,118,3.1,26.41,5.06,29,6.39,3.9,3.9,26.41,0,0,0,2.84,0,,Evening,Clear,Thursday
5610,2024-09-25,8:28,West Zone,VIP Customer,Italian,175,4.6,44.99,8.29,46,10.89,2.7,4.8,0,0,0,44.99,5.11,0,6.75,Morning,Clear,Wednesday
5611,2024-09-24,13:23,West Zone,VIP Customer,Thai,137,4.5,36.55,2.78,18,1.91,,4,0,36.55,0,0,3.78,0,1.4,Afternoon,Stormy,Tuesday
5612,2024-09-09,9:48,South Zone,New Customer,Mexican,107,4.3,23.22,7.57,51,10.85,3.2,4.2,0,23.22,0,0,1.03,1.61,0,Morning,Cloudy,Monday
5613,2024-09-05,17:54,West Zone,Regular Customer,Fast Food,108,3.8,20.19,2.23,15,0.67,,3.8,0,20.19,0,0,1.04,0,1.6,Evening,Cloudy,Thursday
5614,2024-09-12,20:55,West Zone,VIP Customer,Indian,235,3.6,51.62,5.51,24,6.01,4.2,3.9,0,0,0,51.62,6.02,3.36,0,Evening,Rainy,Thursday
5615,2024-09-15,8:53,South Zone,VIP Customer,Fast Food,194,4.7,59.45,8.28,71,14.3,3.3,3.6,59.45,0,0,0,7.12,0,0,Morning,Stormy,Sunday
5616,2024-09-17,15:15,East Zone,VIP Customer,Indian,163,4.5,34.76,7.43,68,14.7,3.9,4.9,0,34.76,0,0,0.69,0,3.25,Afternoon,Stormy,Tuesday
5617,2024-09-08,23:29,North Zone,VIP Customer,Italian,182,3.4,51.31,4.93,33,6.91,4,4.4,51.31,0,0,0,4.48,0.57,3.22,Night,Rainy,Sunday
5618,2024-09-07,22:00,East Zone,Regular Customer,Mexican,227,3.5,32.76,9.83,,7.96,3.8,4.3,0,32.76,0,0,1.52,0,0,Night,Cloudy,Saturday
5619,2024-09-25,13:31,North Zone,Regular Customer,American,227,3.7,17.29,4.41,45,6.76,3.5,4.7,0,17.29,0,0,0.5,0,0,Afternoon,Rainy,Wednesday
5620,2024-09-08,14:19,East Zone,Regular Customer,American,127,4.7,34.99,1.81,19,2.74,4.6,3.7,0,0,34.99,0,5.02,2.29,3.23,Afternoon,Rainy,Sunday
5621,2024-09-09,15:59,East Zone,Regular Customer,Mexican,195,4.1,26.68,5.74,27,5.63,4.3,3.5,0,26.68,0,0,3.76,0,2.76,Afternoon,Cloudy,Monday
5622,2024-09-05,22:49,East Zone,New Customer,Fast Food,154,4.1,30.48,2.35,,0.84,---,3.8,0,0,30.48,0,2.3,0.33,0,Night,Cloudy,Thursday
5623,2024-09-11,23:46,West Zone,New Customer,Japanese,225,3.6,34.65,6.71,29,9,3.9,4.9,0,34.65,0,0,0.58,0,0,Night,Cloudy,Wednesday
5624,2024-09-24,10:20,West Zone,New Customer,Indian,177,4.1,19.83,5.14,30,5.25,3.8,3.5,0,19.83,0,0,2.3,0,0,Morning,Clear,Tuesday
5625,2024-09-26,18:54,East Zone,Regular Customer,Fast Food,148,3.5,22.97,4.1,45,5.75,3.6,3.5,0,0,22.97,0,0.41,0,0,Evening,Stormy,Thursday
5626,2024-09-13,23:51,North Zone,VIP Customer,Italian,232,4.6,56.11,9.86,65,14.94,3.2,4.4,0,0,56.11,0,5.34,3.17,0,Night,Clear,Friday
5627,2024-09-18,11:34,South Zone,VIP Customer,Chinese,247,4.8,66.35,8.01,,11.62,4,3.7,0,0,0,66.35,3.29,0,2.09,Morning,Rainy,Wednesday
5628,2024-09-25,21:56,North Zone,Regular Customer,Mexican,102,4.3,15.3,3.95,33,5.17,3.8,4.2,0,0,0,15.3,1.53,0.88,0,Night,Clear,Wednesday
5629,2024-09-12,12:12,South Zone,New Customer,Mexican,147,4.9,22.4,6.64,42,14.2,3,4,22.4,0,0,0,0.77,0,0,Afternoon,Clear,Thursday
5630,2024-09-10,13:27,East Zone,New Customer,Fast Food,191,3.9,31.7,6.93,76,14.19,3.6,4.6,31.7,0,0,0,1.81,0,0,Afternoon,Rainy,Tuesday
5631,2024-09-13,14:13,West Zone,VIP Customer,Chinese,124,4.5,33.96,6.32,22,3.54,4.3,3.8,0,33.96,0,0,5.02,1.22,,Afternoon,Clear,Friday
5632,2024-09-04,22:01,North Zone,Regular Customer,Japanese,203,3.6,27.61,3.7,34,4.99,4.5,3.6,27.61,0,0,0,2.67,0,3.83,Night,Cloudy,Wednesday
5633,2024-09-09,18:02,South Zone,New Customer,Indian,245,4.6,22,2.44,20,2.53,4.9,4.5,22,0,0,0,1.23,0,0,Evening,Rainy,Monday
5634,2024-09-06,13:59,South Zone,VIP Customer,Indian,194,,26.65,4.71,21,3.46,4,3.5,26.65,0,0,0,0.11,0,1.01,Afternoon,Rainy,Friday
5635,2024-09-14,9:34,West Zone,VIP Customer,Indian,141,3.9,44.18,4.76,19,3.73,,4.8,44.18,0,0,0,2.92,3.58,2,Morning,Clear,Saturday
5636,2024-09-16,23:57,East Zone,New Customer,Thai,239,4,20.9,9.48,35,11.36,4.3,3.7,0,0,20.9,0,2.07,1.5,0,Night,Clear,Monday
5637,2024-09-20,11:15,South Zone,Regular Customer,Indian,178,3.7,38.39,8.52,,8.04,3.1,3.7,0,0,38.39,0,4.24,2.87,0,Morning,Stormy,Friday
5638,2024-09-26,20:40,North Zone,New Customer,Indian,104,4,30.56,4.69,19,3.95,4.3,4.4,0,30.56,0,0,3.75,0,1.25,Evening,Clear,Thursday
5639,2024-09-20,16:34,West Zone,New Customer,Mexican,232,3.9,34.91,4.52,99999,3.2,4.1,4.8,0,0,34.91,0,4,0,1.99,Afternoon,Cloudy,Friday
5640,2024-09-01,12:06,South Zone,Regular Customer,Chinese,131,4.9,45.57,4.81,31,4.95,4.5,3.8,0,0,45.57,0,5.61,2.33,0,Afternoon,Rainy,Sunday
5641,2024-09-22,15:49,North Zone,New Customer,Thai,235,3.3,29.61,4.19,35,5.76,3.7,4.5,0,29.61,0,0,2.82,0.67,0,Afternoon,Clear,Sunday
5642,2024-09-30,12:34,West Zone,New Customer,Mexican,113,3.3,18.52,7.97,33,8.07,4.4,3.5,0,0,0,18.52,0.7,0,0,Afternoon,Cloudy,Monday
5643,2024-09-30,10:03,West Zone,New Customer,Indian,224,4.7,18.56,2.34,19,2.81,,4.9,0,18.56,0,0,0.77,0.23,3.81,Morning,Rainy,Monday
5644,2024-09-05,14:28,South Zone,VIP Customer,Mexican,184,4.3,53.63,9.2,33,8.1,3.8,3.7,53.63,0,0,0,5.98,0,0,Afternoon,Clear,Thursday
5645,2024-09-03,18:56,East Zone,New Customer,Japanese,166,4.5,19.5,2.92,29,2.94,3.7,3.7,19.5,0,0,0,2.92,1.17,0,Evening,Stormy,Tuesday
5646,2024-09-12,15:55,West Zone,VIP Customer,Japanese,208,4.3,72.58,5.67,20,4.56,4.3,4.5,72.58,0,0,0,2.74,0,2.08,Afternoon,Clear,Thursday
5647,2024-09-23,23:15,West Zone,New Customer,Japanese,169,3.8,23.14,7.82,76,12.64,3.4,4.4,23.14,0,0,0,2.75,1.33,0,Night,Stormy,Monday
5648,2024-09-04,15:23,West Zone,Regular Customer,Italian,189,4.5,35.07,9.79,61,8.08,3.1,4.9,0,0,0,35.07,1.14,0,0,Afternoon,Stormy,Wednesday
5649,2024-09-21,18:06,East Zone,Regular Customer,Italian,217,4.6,43.64,6.42,25,5.49,3.8,4.5,0,0,43.64,0,4.16,0.7,0,Evening,Cloudy,Saturday
5650,2024-09-18,18:47,West Zone,Regular Customer,Indian,228,4.7,27.31,9.32,42,8.3,2.7,4.6,27.31,0,0,0,2.62,0,,Evening,Cloudy,Wednesday
5651,2024-09-16,13:48,West Zone,New Customer,Mexican,225,,29.76,9.14,62,13.49,2.8,4,0,0,29.76,0,2.26,0.88,0,Afternoon,Cloudy,Monday
5652,2024-09-18,13:25,North Zone,New Customer,Chinese,124,3.2,11.94,4.56,23,5.43,,4.7,0,0,0,11.94,1.59,0,0.79,Afternoon,Cloudy,Wednesday
5653,2024-09-08,22:52,North Zone,New Customer,Indian,171,4.3,14.06,7.27,75,10.58,2.8,3.5,14.06,0,0,0,0.51,0,0,Night,Stormy,Sunday
5654,2024-09-20,23:53,West Zone,Regular Customer,Fast Food,206,4.6,36.95,9.93,84,13.38,2.9,4.1,0,36.95,0,0,4.99,1.18,0,Night,Stormy,Friday
5655,2024-09-12,10:44,South Zone,Regular Customer,Fast Food,238,3.2,49.34,8.28,45,11.87,3.7,3.8,0,49.34,0,0,2.58,4.82,0,Morning,Clear,Thursday
5656,2024-09-27,15:29,East Zone,VIP Customer,Italian,218,4.1,57.51,3.49,16,1.44,4.1,4,0,0,0,57.51,7.48,0,0.73,Afternoon,Stormy,Friday
5657,2024-09-24,16:36,East Zone,VIP Customer,Italian,226,3.6,79.24,4.86,29,3.62,3.7,4.7,0,0,0,79.24,6.04,0,6.6,Afternoon,Rainy,Tuesday
5658,2024-09-22,18:55,North Zone,VIP Customer,Italian,192,5,58.76,9.06,36,8.18,4.3,5,58.76,0,0,0,7.37,0,7.57,Evening,Clear,Sunday
5659,2024-09-24,11:21,North Zone,New Customer,Japanese,247,3.7,18.29,9.47,36,7.38,4.2,4.8,0,0,0,18.29,1.37,0,1.29,Morning,Stormy,Tuesday
5660,2024-09-21,10:21,West Zone,New Customer,Mexican,106,3,26.43,1.5,12,1.88,4.4,3.5,26.43,0,0,0,3.59,0,3.84,Morning,Clear,Saturday
5661,2024-09-07,23:11,South Zone,Regular Customer,Chinese,140,4.6,46.2,9.58,,10.74,3.9,4.4,0,0,46.2,0,6.48,3.67,0,Night,Rainy,Saturday
5662,2024-09-04,17:59,East Zone,New Customer,Thai,147,4.9,21.44,9.99,47,9.25,3.3,4.1,0,21.44,0,0,1.44,0,0,Evening,Clear,Wednesday
5663,2024-09-18,10:21,South Zone,Regular Customer,Indian,162,4.6,42.79,1.62,,1.1,4.9,4.6,0,0,0,42.79,5.39,0,2.82,Morning,Rainy,Wednesday
5664,2024-09-11,20:48,South Zone,Regular Customer,Thai,135,3,25.25,7.91,46,9.58,2.7,4.3,0,0,0,25.25,2.31,0,,Evening,Rainy,Wednesday
5665,2024-09-26,17:49,North Zone,VIP Customer,Italian,149,4.5,74.07,8.5,36,11.34,4,3.6,74.07,0,0,0,3.37,0,0.68,Evening,Cloudy,Thursday
5666,2024-09-27,21:47,South Zone,VIP Customer,Thai,112,4,50.15,4.16,16,3.19,4.6,4.4,0,50.15,0,0,0.34,0,0.91,Night,Clear,Friday
5667,2024-09-10,8:57,South Zone,VIP Customer,Thai,146,4.2,45.45,6.66,45,12.65,2.9,4.9,0,0,0,45.45,4.64,4.1,,Morning,Rainy,Tuesday
5668,2024-09-29,16:26,North Zone,Regular Customer,Japanese,197,3.1,43.59,8.6,43,7.58,3.7,3.7,0,0,43.59,0,4.51,0,0,Afternoon,Rainy,Sunday
5669,2024-09-04,11:10,West Zone,New Customer,Indian,238,3.6,33.47,5.54,32,4.22,3.8,4.8,0,0,33.47,0,1.31,1.32,0,Morning,Rainy,Wednesday
5670,2024-09-29,14:05,West Zone,New Customer,Indian,233,4.5,20.93,1.58,15,2.12,4.8,3.9,20.93,0,0,0,1.93,0,0,Afternoon,Stormy,Sunday
5671,2024-09-20,9:42,South Zone,New Customer,Thai,112,4.8,17.22,9.73,58,14.28,2.6,4.1,17.22,0,0,0,2.45,0,0,Morning,Rainy,Friday
5672,2024-09-08,13:40,South Zone,Regular Customer,American,107,4.9,44.52,7.51,34,9.22,3.6,4.5,0,0,0,44.52,2.74,0,0,Afternoon,Clear,Sunday
5673,2024-09-20,13:46,East Zone,Regular Customer,Italian,137,3.2,15.21,1.62,15,0.55,4.2,4.4,15.21,0,0,0,1.29,0,3.69,Afternoon,Rainy,Friday
5674,2024-09-30,20:18,West Zone,Regular Customer,Fast Food,226,4.1,49.3,8.18,48,9.73,3,3.7,0,0,49.3,0,4.71,0,0,Evening,Cloudy,Monday
5675,2024-09-13,16:56,South Zone,Regular Customer,Italian,211,3.3,16.49,6.14,42,6.45,3.4,3.8,0,0,16.49,0,1,0.76,0,Afternoon,Rainy,Friday
5676,2024-09-15,22:24,West Zone,Regular Customer,Thai,184,4.9,40.32,4.15,18,3.49,4.7,4.7,0,0,0,40.32,2.2,0,3.27,Night,Rainy,Sunday
5677,2024-09-12,17:13,West Zone,New Customer,American,128,3.4,32.43,9.55,48,14.36,3.3,3.7,0,0,0,32.43,1.87,0,0,Evening,Cloudy,Thursday
5678,2024-09-06,22:01,South Zone,Regular Customer,Indian,170,4.7,35.13,7.03,59,12.11,2.7,4.9,0,35.13,0,0,1.67,2.15,0,Night,Stormy,Friday
5679,2024-09-24,9:43,North Zone,New Customer,Chinese,106,4.9,16.95,3.36,,1.8,4.3,3.6,16.95,0,0,0,1.58,0,2.06,Morning,Clear,Tuesday
5680,2024-09-11,13:18,East Zone,New Customer,Indian,139,3.9,11.2,7.93,83,13.7,4,4.5,0,11.2,0,0,1.52,0.74,0,Afternoon,Stormy,Wednesday
5681,2024-09-15,11:48,North Zone,New Customer,Japanese,222,4.2,12.6,2.88,16,0.79,4.2,4.8,0,0,0,12.6,1.83,0.71,3.96,Morning,Stormy,Sunday
5682,2024-09-29,19:04,South Zone,New Customer,Mexican,201,3.6,34.81,8.84,56,11.97,3.7,4.7,0,34.81,0,0,1.85,1.72,,Evening,Clear,Sunday
5683,2024-09-20,21:10,East Zone,Regular Customer,Fast Food,232,3.5,32.14,6.68,42,13.63,4,4,0,0,32.14,0,1.32,2.11,1.67,Night,Clear,Friday
5684,2024-09-02,12:55,North Zone,VIP Customer,Italian,178,3.7,74.75,3.61,37,6.01,4.3,4.8,0,0,0,74.75,8.79,0,4.05,Afternoon,Rainy,Monday
5685,2024-09-12,16:35,South Zone,Regular Customer,Mexican,169,4.8,47.16,2.83,20,1.73,4,3.7,47.16,0,0,0,5.39,0,0,Afternoon,Stormy,Thursday
5686,2024-09-03,12:36,South Zone,New Customer,Chinese,103,,31.49,7.05,42,9.45,3,4.5,31.49,0,0,0,2.89,0,0,Afternoon,Cloudy,Tuesday
5687,2024-09-05,14:58,North Zone,New Customer,Chinese,124,4.3,29.37,3.65,23,3.88,4.2,4.7,29.37,0,0,0,3.12,0,2.14,Afternoon,Stormy,Thursday
5688,2024-09-24,9:28,South Zone,VIP Customer,Italian,121,4.4,39.48,8.51,,13.23,2.6,3.8,0,39.48,0,0,1.9,0.64,0,Morning,Rainy,Tuesday
5689,2024-09-21,17:38,West Zone,VIP Customer,Mexican,156,3.5,70.35,8.36,51,11.16,3.6,3.6,0,0,0,70.35,0.66,0,,Evening,Cloudy,Saturday
5690,2024-09-24,9:39,West Zone,New Customer,American,104,4.9,23.88,7.77,61,13.79,3.4,4.6,23.88,0,0,0,1.14,0,0,Morning,Cloudy,Tuesday
5691,2024-09-26,23:23,West Zone,Regular Customer,American,181,3.6,35.55,2.21,16,1.12,4.8,4.9,0,35.55,0,0,2.15,1.65,0,Night,Rainy,Thursday
5692,2024-09-24,20:26,North Zone,New Customer,Thai,198,4.2,17.87,5.95,48,6.8,2.8,3.6,0,17.87,0,0,1.05,0,0,Evening,Stormy,Tuesday
5693,2024-09-11,14:01,West Zone,Regular Customer,Indian,178,,21.65,8.25,,9.3,3.5,4,0,0,21.65,0,0.34,1.53,0,Afternoon,Rainy,Wednesday
5694,2024-09-20,17:09,South Zone,VIP Customer,American,156,4.2,25.71,3.98,40,4.97,3.4,4.4,0,0,0,25.71,2.04,0,0,Evening,Stormy,Friday
5695,2024-09-12,12:23,West Zone,New Customer,Italian,215,4.3,14.64,8.91,96,14.2,,4.2,0,0,14.64,0,0.62,0,0,Afternoon,Stormy,Thursday
5696,2024-09-26,18:44,South Zone,New Customer,Thai,247,4,29.96,5.19,30,4.11,3.6,4.6,0,29.96,0,0,2.8,0,0,Evening,Rainy,Thursday
5697,2024-09-16,22:38,East Zone,New Customer,American,200,4.3,27.22,5.83,25,5.77,3.8,4.7,0,27.22,0,0,1.97,0,0,Night,Cloudy,Monday
5698,2024-09-09,18:31,East Zone,VIP Customer,Fast Food,149,3.5,65.34,7.18,49,11.16,3.1,4.6,65.34,0,0,0,8.36,0,3.23,Evening,Cloudy,Monday
5699,2024-09-10,8:01,West Zone,New Customer,Thai,220,,24.9,8.58,54,8.55,3.2,3.8,0,24.9,0,0,2.27,0,0,Morning,Stormy,Tuesday
5700,2024-09-19,12:20,North Zone,New Customer,Italian,184,,11.83,7.81,36,12.56,3.9,4,0,0,0,11.83,1.48,0,0,Afternoon,Cloudy,Thursday
5701,2024-09-10,18:36,North Zone,VIP Customer,Italian,134,3.2,75.98,1.7,13,2.53,4.4,4,0,0,0,75.98,0.92,0,0,Evening,Clear,Tuesday
5702,2024-09-13,9:33,West Zone,VIP Customer,Japanese,140,3.1,49.67,3.32,15,2.17,4.7,3.5,49.67,0,0,0,4.79,2.38,0,Morning,Rainy,Friday
5703,2024-09-25,15:09,South Zone,VIP Customer,Thai,183,4.1,26.06,8.22,72,11.6,2.6,4.4,0,0,0,26.06,0.82,0,0,Afternoon,Stormy,Wednesday
5704,2024-09-01,19:44,North Zone,VIP Customer,Thai,231,3.5,36.7,9.7,55,8.28,3.1,4.1,0,36.7,0,0,4.6,0.94,0,Evening,Stormy,Sunday
5705,2024-09-07,18:57,East Zone,Regular Customer,Chinese,174,3.4,3.15,8.85,59,14.53,2.6,4.7,0,0,0,30.59,3.41,0.61,0,Evening,Clear,Saturday
5706,2024-09-19,17:53,South Zone,VIP Customer,Mexican,193,4,60.63,6.17,22,3.83,N/A,3.8,0,0,0,60.63,1.65,0,,Evening,Clear,Thursday
5707,2024-09-24,18:29,West Zone,VIP Customer,Indian,226,4.8,68.73,9.78,27,10.17,4.4,4.4,0,0,0,68.73,8.84,6.39,0,Evening,Cloudy,Tuesday
5708,2024-09-13,13:06,North Zone,Regular Customer,Fast Food,149,3.6,17.66,3.57,29,6.55,3.8,4.9,0,0,0,17.66,2.35,0.36,0,Afternoon,Cloudy,Friday
5709,2024-09-30,8:56,West Zone,New Customer,Italian,129,4.4,20.29,8.93,49,13.35,3.2,4.6,20.29,0,0,0,0.47,0,0,Morning,Rainy,Monday
5710,2024-09-22,20:01,North Zone,Regular Customer,Japanese,220,4.4,49.05,6.65,33,8.86,4.2,3.8,0,0,0,49.05,1.97,4.72,0,Evening,Rainy,Sunday
5711,2024-09-23,22:51,North Zone,VIP Customer,Italian,245,4.2,68.56,9.1,50,10.88,3.2,4.2,0,0,0,68.56,1.69,2.55,0,Night,Stormy,Monday
5712,2024-09-18,12:20,East Zone,Regular Customer,Indian,249,4.4,31.36,4.38,32,5.54,3.9,4.9,0,0,0,31.36,0.41,0,0,Afternoon,Cloudy,Wednesday
5713,2024-09-05,18:59,East Zone,VIP Customer,American,216,4.1,43.89,9.94,41,13.82,3.7,3.7,0,43.89,0,0,5.26,0,0,Evening,Clear,Thursday
5714,2024-09-27,14:52,West Zone,New Customer,Japanese,129,4.4,23.54,5.15,24,4.19,4.8,4.2,23.54,0,0,0,1.15,0.88,2.33,Afternoon,Clear,Friday
5715,2024-09-27,20:14,East Zone,VIP Customer,Japanese,128,4.6,33.56,9.14,70,10.56,3.2,4.9,0,33.56,0,0,3.5,0,6.53,Evening,Stormy,Friday
5716,2024-09-10,14:34,North Zone,New Customer,Italian,105,3.9,11.27,5.83,15,3.19,4.1,4.9,11.27,0,0,0,1.12,0,1.7,Afternoon,Cloudy,Tuesday
5717,2024-09-12,14:19,West Zone,VIP Customer,American,111,4.5,52.5,4.27,27,5.6,4.3,4.1,0,0,0,52.5,4.62,4.98,,Afternoon,Clear,Thursday
5718,2024-09-13,9:31,North Zone,Regular Customer,Mexican,240,4.5,23.59,8.71,38,12.54,3.7,5,23.59,0,0,0,0.12,0,0,Morning,Clear,Friday
5719,2024-09-25,22:13,West Zone,New Customer,Italian,133,N/A,9.87,4.32,28,3.13,3.5,4.4,9.87,0,0,0,1.03,0,0,Night,Stormy,Wednesday
5720,2024-09-29,22:18,South Zone,New Customer,Mexican,185,3,26.54,6.77,51,14.54,3.7,4.7,0,0,0,26.54,3.6,0.12,0,Night,Clear,Sunday
5721,2024-09-06,15:21,West Zone,New Customer,American,130,4,11.76,9.81,57,11.24,3.7,4.1,11.76,0,0,0,1.25,0.43,0,Afternoon,Rainy,Friday
5722,2024-09-18,11:26,West Zone,New Customer,Mexican,212,4,9.76,6.35,22,4.31,---,4.9,0,0,0,9.76,0.2,0,0,Morning,Clear,Wednesday
5723,2024-09-06,14:28,East Zone,VIP Customer,Mexican,223,3.3,57.02,1.58,15,2.18,4.7,3.5,57.02,0,0,0,0.51,0.64,2.55,Afternoon,Rainy,Friday
5724,2024-09-01,17:56,South Zone,Regular Customer,Fast Food,223,4.3,38.24,7.25,35,7.43,4,4.7,0,38.24,0,0,0.84,0,3.51,Evening,Rainy,Sunday
5725,2024-09-03,23:32,North Zone,VIP Customer,Indian,164,4.7,76.57,7.92,48,12.51,3.7,3.5,0,0,0,76.57,7.71,2.99,0,Night,Cloudy,Tuesday
5726,2024-09-20,15:47,South Zone,Regular Customer,Japanese,141,3.2,32.4,2.7,17,1.59,4.9,3.7,0,32.4,0,0,3.12,0,0,Afternoon,Cloudy,Friday
5727,2024-09-15,18:19,East Zone,Regular Customer,American,231,4.2,41.51,8.56,78,12.67,3.5,4.4,0,0,0,41.51,2.92,0,0,Evening,Stormy,Sunday
5728,2024-09-16,18:34,North Zone,Regular Customer,Mexican,170,4.9,25.96,9.68,65,13.63,2.8,4,0,0,25.96,0,2.63,0,0,Evening,Rainy,Monday
5729,2024-09-20,21:42,South Zone,VIP Customer,Indian,176,3.3,64.19,7.22,37,8.52,4.2,4.8,0,64.19,0,0,6.15,0,6.74,Night,Cloudy,Friday
5730,2024-09-27,18:11,West Zone,Regular Customer,Fast Food,201,,47.64,7.69,99999,7.16,5,4.7,0,0,0,47.64,7.03,0,0,Evening,Cloudy,Friday
5731,2024-09-30,16:59,West Zone,Regular Customer,Mexican,231,,24.3,8.7,63,14.73,3.1,3.7,0,0,0,24.3,0.66,0,0,Afternoon,Rainy,Monday
5732,2024-09-26,9:02,North Zone,Regular Customer,Chinese,241,4.1,42.44,8.9,58,13.92,2.5,4,0,0,42.44,0,3.97,0,0,Morning,Rainy,Thursday
5733,2024-09-14,15:14,South Zone,VIP Customer,Mexican,242,3.4,33.34,7.61,38,8.53,4.1,4.9,0,0,33.34,0,0.46,3.26,,Afternoon,Rainy,Saturday
5734,2024-09-16,11:06,South Zone,Regular Customer,Fast Food,162,3.6,46.22,7.48,51,13.81,3.4,4.4,0,0,0,46.22,2.68,0,0,Morning,Rainy,Monday
5735,2024-09-04,10:26,West Zone,Regular Customer,Indian,199,3.7,33.94,6.15,26,4.44,3.5,4.3,0,0,0,33.94,1.97,0,0,Morning,Clear,Wednesday
5736,2024-09-07,19:09,North Zone,VIP Customer,Japanese,144,3.8,36.99,4.32,33,5.62,4.4,4.9,0,0,0,36.99,3.81,0,5.87,Evening,Rainy,Saturday
5737,2024-09-03,22:45,North Zone,Regular Customer,Thai,193,3.7,32.18,9.68,32,11,3.8,4.9,0,0,0,32.18,1.25,0,0,Night,Clear,Tuesday
5738,2024-09-08,14:54,North Zone,Regular Customer,Thai,113,3.2,39.75,2.73,,2.8,4.9,4.2,0,39.75,0,0,1.75,1.11,1.3,Afternoon,Clear,Sunday
5739,2024-09-10,13:33,North Zone,New Customer,Chinese,114,,22.79,9.63,43,14.16,2.6,4.7,0,22.79,0,0,0.92,1.22,0,Afternoon,Cloudy,Tuesday
5740,2024-09-25,22:35,East Zone,VIP Customer,Indian,140,,68.28,4.02,22,5.22,4.9,4.1,0,68.28,0,0,1.71,0,1.35,Night,Rainy,Wednesday
5741,2024-09-20,19:36,East Zone,Regular Customer,Fast Food,217,3.3,39.97,2.71,,2.85,4.3,4.3,0,39.97,0,0,2.94,2.2,3.61,Evening,Clear,Friday
5742,2024-09-15,19:50,West Zone,Regular Customer,Japanese,143,3.2,43.17,5.3,21,3.5,4.9,4.1,0,0,0,43.17,1.94,0,3.13,Evening,Rainy,Sunday
5743,2024-09-07,21:49,South Zone,Regular Customer,Indian,178,3.9,19.98,9.66,55,13.56,3.2,4.8,0,0,0,19.98,1.39,0,0,Night,Rainy,Saturday
5744,2024-09-02,15:09,North Zone,Regular Customer,Thai,114,3.7,46.83,9.55,55,13.36,3.3,4.2,0,0,46.83,0,6.56,2.25,0,Afternoon,Stormy,Monday
5745,2024-09-12,18:12,East Zone,VIP Customer,Indian,103,4,65.94,6.71,48,8.64,2.5,4.1,65.94,0,0,0,7.9,0,0,Evening,Rainy,Thursday
5746,2024-09-20,18:18,East Zone,New Customer,Chinese,213,,28.62,3.06,19,1.02,5,3.7,0,0,0,28.62,3.54,0,3.06,Evening,Stormy,Friday
5747,2024-09-21,16:09,South Zone,New Customer,Chinese,199,4.1,13.95,1.52,15,1.14,4.4,4.7,0,0,13.95,0,0.32,0,0,Afternoon,Stormy,Saturday
5748,2024-09-30,14:00,North Zone,New Customer,Italian,168,3.2,13.92,7.08,52,13.77,3.2,4.8,0,0,0,13.92,1.29,1.18,0,Afternoon,Clear,Monday
5749,2024-09-09,18:40,East Zone,VIP Customer,Indian,234,3.6,37.44,2.47,15,0.82,5,5,0,0,37.44,0,0.29,0,6.81,Evening,Rainy,Monday
5750,2024-09-09,11:52,South Zone,VIP Customer,Fast Food,157,4.5,74.78,8.94,78,13.93,3.1,4,0,74.78,0,0,0.91,0,0,Morning,Stormy,Monday
5751,2024-09-16,10:49,East Zone,New Customer,Japanese,204,3.5,19.18,7.67,61,14.69,3.8,4.2,0,0,0,19.18,2.76,0,,Morning,Rainy,Monday
5752,2024-09-13,21:54,South Zone,Regular Customer,Fast Food,143,4.6,35.93,9.49,99999,9.1,3.5,4.3,0,0,35.93,0,2.66,0,0,Night,Rainy,Friday
5753,2024-09-26,12:03,North Zone,Regular Customer,Indian,109,4.3,49.43,5.56,31,5.82,,3.7,0,49.43,0,0,2.3,0,0,Afternoon,Cloudy,Thursday
5754,2024-09-19,10:02,North Zone,New Customer,Indian,201,3.6,15.22,6.01,24,4.73,4.1,4.4,0,0,0,15.22,0.59,1.07,0,Morning,Clear,Thursday
5755,2024-09-20,15:44,East Zone,New Customer,Japanese,187,3.8,29.88,5.03,34,5.7,4.4,4.7,0,29.88,0,0,3.8,0.63,2.96,Afternoon,Stormy,Friday
5756,2024-09-02,10:03,North Zone,New Customer,Chinese,215,4.4,27.51,4.5,23,4.6,4.4,3.7,0,27.51,0,0,2.66,1.52,3.78,Morning,Rainy,Monday
5757,2024-09-07,23:41,North Zone,Regular Customer,Indian,201,4.6,17.31,3.21,9,0.96,4.5,4.9,0,17.31,0,0,2.03,0.78,3.11,Night,Cloudy,Saturday
5758,2024-09-23,21:42,East Zone,VIP Customer,Indian,102,3.5,47.87,9.96,24,7.56,4.6,4.9,0,47.87,0,0,6.51,2,6.63,Night,Cloudy,Monday
5759,2024-09-21,19:45,East Zone,VIP Customer,Thai,187,4.4,51.55,8.25,40,12.45,3.8,4.6,51.55,0,0,0,2.11,0,5.17,Evening,Clear,Saturday
5760,2024-09-19,14:27,North Zone,Regular Customer,Mexican,238,3.9,24.96,2.68,8,0.76,4.9,4.9,0,0,0,24.96,3.42,0.58,0,Afternoon,Clear,Thursday
